cycle, episode_interest 
1511,0.999768435955
1512,0.998596608639
1513,0.999461233616
1514,0.999534964561
1515,0.999544322491
1516,0.999545514584
1517,0.999545633793
1518,0.999545753002
1519,0.999545753002
1520,0.999545753002
1521,0.999545753002
1522,0.996908128262
1523,0.998662471771
1524,0.998824179173
1525,0.998844861984
1526,0.998847603798
1527,0.998848080635
1528,0.998848080635
1529,0.998848080635
1530,0.998848080635
1531,0.998848080635
1532,0.992672383785
1533,0.996385335922
1534,0.996758401394
1535,0.996806740761
1536,0.996813237667
1537,0.996814191341
1538,0.996814310551
1539,0.996814310551
1540,0.996814310551
1541,0.996814310551
1542,0.983660101891
1543,0.990876734257
1544,0.991663217545
1545,0.991766273975
1546,0.991780102253
1547,0.991781949997
1548,0.991782188416
1549,0.991782188416
1550,0.991782188416
1551,0.991782188416
1552,0.968305408955
1553,0.980357825756
1554,0.981763005257
1555,0.981948792934
1556,0.98197388649
1557,0.98197722435
1558,0.981977641582
1559,0.981977760792
1560,0.981977760792
1561,0.981977760792
1562,0.950696229935
1563,0.967109501362
1564,0.969118893147
1565,0.969386458397
1566,0.969422638416
1567,0.969427585602
1568,0.969428122044
1569,0.969428241253
1570,0.969428241253
1571,0.969428241253
1572,0.942087292671
1573,0.960219681263
1574,0.962487280369
1575,0.962789952755
1576,0.962830841541
1577,0.962836503983
1578,0.962837159634
1579,0.962837278843
1580,0.962837278843
1581,0.962837278843
1582,0.947753965855
1583,0.964705348015
1585,0.98308211565
1586,0.990227341652
1587,0.991022348404
1588,0.991127312183
1589,0.991141796112
1590,0.991144180298
1591,0.991144835949
1592,0.979598879814
1593,0.987791836262
1594,0.988726198673
1595,0.988849461079
1596,0.988866269588
1597,0.98886847496
1598,0.988868713379
1599,0.988868832588
1600,0.988868713379
1601,0.988868713379
1602,0.966890335083
1603,0.978544831276
1604,0.979949951172
1605,0.980136632919
1606,0.980161786079
1607,0.980165243149
1608,0.980165719986
1609,0.980165839195
1610,0.980165839195
1611,0.980165839195
1612,0.939256310463
1613,0.956575453281
1614,0.958803594112
1615,0.959102332592
1616,0.959142744541
1617,0.959148168564
1618,0.95914888382
1619,0.959149003029
1620,0.959149003029
1621,0.959149003029
1622,0.896087527275
1623,0.91917437315
1624,0.922335684299
1625,0.92276352644
1626,0.922821521759
1627,0.922829329967
1628,0.922830343246
1629,0.92283052206
1630,0.92283052206
1631,0.92283052206
1632,0.857447147369
1633,0.884097695351
1634,0.887876570225
1635,0.888390421867
1636,0.888460040092
1637,0.888469457626
1638,0.888470768929
1639,0.888470888138
1640,0.888470947742
1641,0.888470947742
1642,0.846875011921
1643,0.875915884972
1644,0.880004525185
1645,0.880559980869
1646,0.880635142326
1647,0.880645334721
1648,0.880646705627
1649,0.880646884441
1650,0.880646884441
1651,0.880646884441
1652,0.862633943558
1653,0.8925152421
1654,0.896626412868
1655,0.897183656693
1656,0.897259116173
1657,0.897269248962
1658,0.897270679474
1659,0.897270917892
1660,0.897270917892
1661,0.897270917892
1662,0.887648701668
1663,0.916138470173
1664,0.919931590557
1665,0.920442700386
1666,0.920511782169
1667,0.920521140099
1668,0.920522391796
1669,0.92052257061
1670,0.92052257061
1671,0.92052257061
1672,0.904494643211
1673,0.930974900723
1674,0.934413015842
1676,0.992408394814
1677,0.996262967587
1678,0.996649205685
1679,0.996698915958
1680,0.996705710888
1681,0.996706902981
1682,0.989773094654
1683,0.994714915752
1684,0.995226860046
1685,0.995293438435
1686,0.995302438736
1687,0.995303630829
1688,0.995303869247
1689,0.995303869247
1690,0.995303869247
1691,0.995303869247
1692,0.982535719872
1693,0.990166664124
1694,0.991006195545
1695,0.991116285324
1696,0.991131007671
1697,0.991133034229
1698,0.991133391857
1699,0.991133391857
1700,0.991133391857
1701,0.991133391857
1702,0.964399039745
1703,0.977477908134
1704,0.979030013084
1705,0.979234933853
1706,0.979262113571
1707,0.979265630245
1708,0.979266107082
1709,0.979266107082
1710,0.979265987873
1711,0.979265987873
1712,0.92956328392
1713,0.950229167938
1714,0.952878773212
1715,0.953233778477
1716,0.953281760216
1717,0.953288257122
1718,0.953289151192
1719,0.953289270401
1720,0.953289270401
1721,0.953289270401
1722,0.881847977638
1723,0.908775627613
1724,0.91245919466
1725,0.912957429886
1726,0.913024783134
1727,0.91303396225
1728,0.913035213947
1729,0.913035333157
1730,0.913035333157
1731,0.913035333157
1732,0.847965240479
1733,0.87793135643
1734,0.882143318653
1735,0.882714569569
1736,0.882791876793
1737,0.882802307606
1738,0.882803797722
1739,0.882803976536
1740,0.882803976536
1741,0.882803976536
1742,0.857937276363
1743,0.887974798679
1744,0.892144501209
1745,0.89270979166
1746,0.89278626442
1747,0.892796635628
1748,0.89279794693
1749,0.892798244953
1750,0.892798244953
1751,0.892798244953
1752,0.898566305637
1753,0.925254523754
1754,0.928778350353
1755,0.929252564907
1756,0.929316699505
1757,0.929325342178
1758,0.929326534271
1759,0.929326653481
1760,0.929326653481
1761,0.92932677269
1762,0.928792417049
1763,0.950729191303
1764,0.953492939472
1765,0.953862547874
1766,0.953912556171
1767,0.953919291496
1768,0.953920185566
1769,0.953920304775
1770,0.953920304775
1771,0.95392036438
1772,0.941507339478
1773,0.960848689079
1774,0.963238954544
1775,0.963557720184
1776,0.963600635529
1777,0.963606476784
1778,0.963607251644
1779,0.963607370853
1780,0.963607370853
